"ID","PM1_raw","PM2_raw","LN1_raw","LN2_raw","logFC_limma","AveExpr_limma","t_limma","P.Value_limma","adj.P.Val_limma","B_limma","baseMean_deseq","baseMeanA_deseq","baseMeanB_deseq","foldChange_deseq","log2FoldChange_deseq","pval_deseq","padj_deseq","baseMean_deseq2","log2FoldChange_deseq2","lfcSE_deseq2","stat_deseq2","pvalue_deseq2","padj_deseq2"
"HOXB13-AS1",2,0,466,477,8.7423804318358,0.348153319012922,14.4417851280877,2.87131399145385e-06,6.8517500776336e-05,5.00964193193382,236.059140428862,0.944301782184397,471.17397907554,498.96546629998,8.96279615900096,5.19336067819978e-52,3.02410044177851e-50,235.151705599656,8.0218029471349,0.759456931578266,10.5625514938212,4.44414933776625e-26,1.01291650917515e-24
"HOXB7",200,240,8,5,-4.97821770551142,1.10246023937551,-10.9314343322921,1.71137354071088e-05,0.000188772994910461,3.67407335725255,113.766385824603,221.033784459188,6.4989871900167,0.0294026870413408,-5.08790818423431,7.63903778510725e-21,1.35949474239562e-19,113.951782147522,-4.91618712851917,0.519493882035598,-9.46341679570019,2.98041630912455e-21,5.05393896180493e-20
"HOXB9",8,9,68,77,3.04437069871049,0.503785457579537,7.85536416013923,0.000133705429485661,0.000723756694730432,1.71632990663189,40.483319017201,8.52484236276566,72.4417956716362,8.49772847273324,3.08707724606357,1.47905666157853e-05,6.15207983626212e-05,40.3572340075354,2.92816587609326,0.618792798856319,4.73206197858998,2.22250524882735e-06,9.8597089059514e-06
"HOXC10",1203,1263,21,14,-6.10422797840086,3.0315177781596,-17.7755810262612,7.44133051235693e-07,4.06065837386159e-05,6.57071813942153,625.872541672099,1234.24899982585,17.4960835183426,0.014175489322504,-6.1404576534809,1.2756806936515e-72,1.40901969948794e-70,627.110894814649,-6.06545708720258,0.329284619505674,-18.4201044564672,9.06284495862724e-76,1.09755110439256e-73
"HOXC11",208,178,2,1,-6.61862611830903,0.099042355117935,-14.4783565920967,2.82471585780257e-06,6.81608780511116e-05,4.98730681709786,96.8025830802542,192.105059975733,1.50010618477595,0.00780878017979045,-7.00068708405572,3.97533560869832e-24,8.39525730899159e-23,97.0360551385657,-6.42573468649029,0.740207663292036,-8.68098914014503,3.9234161508466e-18,5.37292804185136e-17
"HOXC6",86,62,360,393,2.37250973438858,3.20502069360914,10.169376054272,2.7016304473182e-05,0.000254662729953955,3.19262066165279,224.761911775119,73.3109082461225,376.212915304115,5.13174538829989,2.35944959284587,5.77647518449028e-12,5.65736841256518e-11,224.156369138757,2.32011429491891,0.308124433934809,7.52979653476551,5.08194488231683e-14,5.23950454575842e-13
"HP1BP3",4578,4086,2469,2242,-0.857405553468871,7.46594995924195,-6.31508787540909,0.000489902992962607,0.00186742808903331,-0.383262963460461,3335.55796503474,4316.93317566883,2354.18275440064,0.545336853410038,-0.874780440007237,3.03225357862069e-05,0.000118805948912343,3335.94433672574,-0.88042678193153,0.183057877081449,-4.80955420202867,1.51267275392479e-06,6.87802001980708e-06
"HPCAL4",3,3,116,84,4.84724933608793,0.0463426031102827,9.7614991396538,3.49370617604653e-05,0.000301437748617728,2.94814016431745,51.4838900960131,2.99899775128595,99.9687824407402,33.334063821113,5.05892530484006,2.07899287457132e-11,1.92888958902727e-10,51.2675259108147,4.71027612014519,0.697956194737927,6.74867012522731,1.49206381539138e-11,1.24170315877802e-10
"HPDL",727,407,15,8,-5.55448059335921,2.13117845648519,-10.1600712661688,2.71724246759398e-05,0.000255001424436017,3.27785593409496,284.726195509287,557.952313407298,11.5000776112761,0.0206112195163195,-5.60042632157412,1.18502934181043e-11,1.11886386363472e-10,285.613773928971,-5.48563606501355,0.42031645134978,-13.051204746798,6.25503728824092e-39,2.49402322146372e-37
"HPN",155,319,1671,1662,2.94205267968836,5.07802603584009,9.0312139946449,5.6744020885383e-05,0.000410024163375844,2.20319717812938,953.430632237045,241.460681414286,1665.4005830598,6.89719159784195,2.7860090441177,3.69117562362165e-29,9.99418115835458e-28,950.277708080766,2.74978684118607,0.303799142678177,9.05133180082405,1.41235084243416e-19,2.12022474292521e-18
"HPR",0,1,282,346,8.51785178276402,-0.132655978112405,14.5532889026443,2.73192090624932e-06,6.78931129504853e-05,5.03291616292344,157.123894758276,0.52751502600312,313.72027449055,594.713437582145,9.21605086362925,3.68138615012333e-39,1.43512187818673e-37,156.560985904768,7.91325326774606,0.87192238691804,9.07563951387557,1.13011870382907e-19,1.70918605086096e-18
"HPS3",2724,3032,928,898,-1.63350146652314,6.48844887160481,-10.1062877796784,2.80952749485053e-05,0.000260494298106828,2.83235559641769,1898.99497980442,2885.56458617661,912.425373432232,0.316203413988111,-1.66107515060307,1.71569437551981e-11,1.60142982053047e-10,1900.01681998897,-1.66105954381428,0.2020710976062,-8.22017380759413,2.03208462725866e-16,2.52694784146771e-15
"HR",1027,961,31,20,-5.26870584055044,3.1386231603541,-17.4788761156578,8.30555549536156e-07,4.09289898885783e-05,6.56368096007037,508.66804101691,991.840905140685,25.4951768931353,0.0257049056567383,-5.2818124727188,1.23239558472094e-56,8.05222974298653e-55,509.747862786958,-5.22865857557064,0.307940453616038,-16.9794468838774,1.16579555970117e-64,1.06283878330509e-62
"HS3ST1",1,1,289,322,7.69118661582313,0.246523719282906,17.5870514674466,7.97776924781183e-07,4.08978261728132e-05,5.85511440694349,153.129922327128,0.999665917095318,305.260178737161,305.362195026256,8.25437765196124,4.09987801769601e-37,1.46678669337469e-35,152.561113609641,7.41958167788894,0.778818036123736,9.52672040675511,1.62330492419426e-21,2.78761823384386e-20
"HS6ST2",499,221,15,27,-4.00320473533468,2.19916369191211,-6.80592654354441,0.000315955499458334,0.00135213797231292,0.737683556292693,186.578439790159,352.184115401696,20.9727641786208,0.0595505681870392,-4.06974091650124,0.000152849056541336,0.000513072918448088,187.198547117766,-3.98374594125584,0.432866027730084,-9.20318455607685,3.47495357164562e-20,5.49070160276248e-19
"HS6ST3",322,276,8,2,-5.99829798294939,1.03981923601812,-11.1167642509821,1.53821300180259e-05,0.00017522487826054,3.72620287095015,151.315016972913,297.626734108549,5.00329983727806,0.0168106532911566,-5.89448039847857,2.94624134005038e-30,8.33391071737422e-29,151.667613645215,-5.68563179379658,0.529348882569658,-10.7408024858698,6.54727839558748e-27,1.55562567794427e-25
"HSBP1",6527,6815,2439,2792,-1.33349633875197,7.85305623568197,-8.68862861617278,7.20918728236246e-05,0.000477333870232154,1.76640128345037,4645.05635738241,6676.74376837004,2613.36894639478,0.391413694617903,-1.35323386163163,1.15392905561229e-10,9.91922833042383e-10,4647.18003309633,-1.35545651524502,0.190156340076939,-7.1281163420404,1.01751757794948e-12,9.46804773793813e-12
"HSD11B1L",77,74,249,284,1.83249908300634,2.97901719019243,7.89239482746356,0.000129936562249086,0.000709704527794558,1.52264687765443,170.83783073177,75.3917305383301,266.283930925211,3.53200449205538,1.82048717782837,5.77202678774134e-07,3.01222614800978e-06,170.430032176897,1.78827425473394,0.327302511438358,5.46367410037651,4.66379418719069e-08,2.60530299723685e-07
"HSD11B2",188,157,991,948,2.51186350289765,4.50154916117143,14.2229974219909,3.16920387805436e-06,7.14842955767951e-05,5.35448390423929,570.243175101193,171.584226607823,968.902123594563,5.64680182292693,2.49743400017036,2.6964529791242e-20,4.6329056926508e-19,568.536431016831,2.47066598599303,0.233985663241171,10.5590485834446,4.61313654346765e-26,1.04995764133791e-24
"HSD17B1",188,208,485,443,1.2522918003115,4.07100926345576,6.37698386785037,0.000462893689097542,0.00178897291618175,-0.0466654313643895,331.112507075092,198.487492933982,463.737521216201,2.336356383777,1.22426035721952,2.38298057761632e-05,9.53049593238161e-05,330.371205811924,1.20588888043178,0.267033376404712,4.51587324651188,6.30563750222223e-06,2.58926835491048e-05
"HSD17B8",110,154,503,575,2.07372744538544,3.87737016520607,8.29824318902289,9.56601880074388e-05,0.000573837429525658,1.74150604254143,335.867785183046,133.173912024622,538.561658341469,4.04404774293854,2.01580002941058,1.06950520616004e-11,1.01877508241816e-10,334.974328384996,1.98965182613751,0.292137866762491,6.81066048775902,9.71516645377898e-12,8.24138636758626e-11
"HSD3B1",0,0,30,21,5.6990462643662,-2.33435073008639,11.0761042630438,1.57441831662485e-05,0.000178284619304053,3.53437621127363,12.7464837385583,0,25.4929674771166,Inf,Inf,0.000114343568193636,0.000396146238125675,12.6898339764013,5.16813983534344,1.24442544792484,4.15303290684198,3.28097535844215e-05,0.000119999252009915
"HSD3B7",1911,2488,442,501,-2.18911932909933,5.81169616987092,-9.88222097448242,3.23453637218201e-05,0.000286720017144312,2.72602758196959,1342.92934533202,2214.73773757295,471.120953091092,0.212720876652138,-2.2329664670212,1.88121842395928e-06,9.11591810802271e-06,1343.89239741812,-2.22538263735477,0.233549311851935,-9.52853433696096,1.59519389168089e-21,2.74224644853788e-20
"HSF2",372,277,750,733,1.22339977442663,4.75834924531763,7.12485331527134,0.000240714800990204,0.00110635002819705,0.580219501599299,531.393485203478,321.761793689162,741.025176717794,2.3030241354064,1.20352953047451,4.48440258054568e-06,2.04353080266713e-05,530.376030072526,1.18484470326033,0.236821333626599,5.00311642163326,5.64108491058612e-07,2.72369907554274e-06
"HSP90B3P",1314,784,2626,2573,1.37315326477179,6.49249124683421,6.69154999716246,0.000349177225228591,0.00145887104278184,0.0175673531600102,1815.90308002132,1033.97805128159,2597.82810876106,2.51245962672138,1.32910041348686,2.58060760431483e-09,1.90830584640008e-08,1812.43107428938,1.30975055267082,0.229099789264036,5.71694350692457,1.08457153795137e-08,6.57222812467319e-08
"HSPA13",963,723,1889,1931,1.2129923359736,6.1289699539272,8.00926541445277,0.00011881077173286,0.000666998592257448,1.23631326387844,1372.37841063424,836.074671922042,1908.68214934644,2.28290870833175,1.19087316851118,1.54718146382027e-07,8.78503648795869e-07,1369.82714919077,1.17489585273096,0.204114814840261,5.75605378595584,8.61029618712887e-09,5.27673287480088e-08
"HSPA1A",1181,1648,11,2,-8.00097125835436,2.26110678099452,-10.4330503331757,2.29906502430786e-05,0.000228543485309232,3.39743032823221,716.73029033555,1426.95496523303,6.50561543807268,0.00455908952740515,-7.77703854480022,2.25073683181814e-18,3.46882663216092e-17,717.801182079603,-6.98502237695368,0.847678497549069,-8.2401787908385,1.7195350419363e-16,2.14156674294261e-15
"HSPA2",206,190,10,6,-4.56430850093532,1.16549932180552,-11.7289902568183,1.09351872379259e-05,0.000142616401523325,4.09507115023156,102.745015940189,197.490938505586,7.99909337479265,0.040503596951444,-4.62580615650379,5.44020390974705e-18,8.13225755230393e-17,102.955712381225,-4.48536084932499,0.500146669224586,-8.96809101274028,3.01697708590602e-19,4.44278622051569e-18
"HSPA5",12057,6915,25913,26627,1.547265424755,9.74522541348795,6.68520272498605,0.000351133521242214,0.00146528492207733,0.0651094829636563,17796.1067334822,9340.48969871021,26251.7237682542,2.8105297061544,1.49084206369246,5.09111964164969e-13,5.44186728516426e-12,17760.5762106665,1.47142285146009,0.223200716001227,6.59237514028406,4.32845177528017e-11,3.46190810296927e-10
"HSPB1",6628,8036,2739,3169,-1.28912160661848,8.00553743881758,-6.9552939560037,0.000277825570900289,0.00122668098674471,0.263416845700373,5160.04270279428,7368.52685512016,2951.55855046839,0.400562908774289,-1.31989925787262,4.92769660739258e-05,0.000185297902418488,5161.22542938869,-1.32068027767433,0.207415742461986,-6.36730974225052,1.92372445366287e-10,1.43400093863303e-09
"HSPB11",350,387,772,898,1.20167861449705,4.94042098446584,6.56957493393023,0.000389034025278506,0.00157572366990715,0.0233695173931832,601.853044568194,369.401126945477,834.304962190912,2.25853388453267,1.17538655853103,3.23957408642686e-06,1.51190987796119e-05,600.686993796847,1.15984666482238,0.237147084436731,4.89083248726096,1.0041039161494e-06,4.67832281116065e-06
"HSPBP1",532,429,934,941,0.99087648230662,5.21390379050013,6.50707970098305,0.000411432211214236,0.0016383124702342,-0.075341004511734,707.178205119732,477.488220216388,936.868190023075,1.96207602691959,0.972380944480095,8.18586749426465e-05,0.000292484513267474,705.973687835169,0.957001002008137,0.218373482694622,4.38240481490341,1.1737645252732e-05,4.64242035489482e-05
"HSPC072",0,0,32,26,5.89578596039217,-2.23602918625472,12.0896832616391,9.01175557756899e-06,0.00012616495430424,3.97878562978553,14.493661732772,0,28.9873234655441,Inf,Inf,3.24304571644627e-05,0.000126247460799392,14.4325085543918,5.35970216133587,1.22785869499313,4.36508059371267,1.27075897770536e-05,4.99319048188925e-05
"HSPC159",421,392,1110,1123,1.47892267753521,5.22307768470935,9.89542559114681,3.20754410613141e-05,0.000285575728520949,2.76612394481782,760.651910006104,405.561415343038,1115.74240466917,2.75110590519425,1.46001167798843,2.8140500954678e-09,2.06993314897597e-08,758.953309193874,1.44300790941959,0.213915887921766,6.7456789836355,1.52313044226833e-11,1.2662582385825e-10
"HTATIP2",1088,990,1,1,-9.41417650113075,1.12891471147737,-22.5209684629425,1.57818312415405e-07,3.06220231660643e-05,6.7948165948678,518.469689784622,1035.9400452514,0.999334317844417,0.000964664241357616,-10.0176854906585,1.95670860829939e-87,3.49121970534648e-85,519.684634805714,-9.11139229926207,0.731431752888106,-12.4569274758515,1.28215886725331e-35,4.389635885609e-34
"HTR1F",179,116,1,0,-7.37018011173019,-0.689354083353014,-12.2295074961675,8.37260341779374e-06,0.00012157709815071,4.15329487887181,73.1037621943984,145.706752521865,0.500771866931538,0.00343684735445868,-8.18469850797542,1.6227373482385e-20,2.84428660899688e-19,73.3210575034912,-6.87546753375026,0.921194516754714,-7.46364357223045,8.41620770186287e-14,8.5042477326171e-13
"HTR3A",0,1,59,72,6.26582279639439,-1.25867891464163,10.4844042772836,2.22888922559812e-05,0.000223161520522655,3.31486697088861,32.9847758203456,0.52751502600312,65.442036614688,124.057199110573,6.95486164785682,9.07693531537757e-10,7.12084040496672e-09,32.8667650994713,5.73084175781336,0.991872064350988,5.77780337181209,7.56821796557812e-09,4.66275782632504e-08
"HTRA1",189,201,546,584,1.55683051132319,4.20285548857302,8.34190224452948,9.26300180826215e-05,0.000561604296839548,1.71800930372779,379.924474660397,195.267038643053,564.581910677741,2.89133237540308,1.53173446449918,6.2050449605956e-08,3.73348943867743e-07,379.052437712986,1.51185770399092,0.256013736137923,5.90537729263257,3.51840588773919e-09,2.26035988702421e-08
"HYAL1",3,2,108,119,5.2874267942881,0.0243240111899132,11.7996188902545,1.05241988431891e-05,0.000138566958657202,3.95981828245407,57.9418880062608,2.47148272528283,113.412293287239,45.8883617219133,5.52005639634529,1.67877581323067e-13,1.86908183941849e-12,57.7328359535115,5.11476224852923,0.705510898894739,7.24972818498208,4.17608851831964e-13,3.98410138008766e-12
"HYAL2",809,616,1527,1785,1.243910606595,5.90337710634676,7.59491848538461,0.000164013178754031,0.000838256117781803,0.892300853249631,1180.76597129773,706.91932691151,1654.61261568395,2.34059609448345,1.22687599691862,1.06848730091136e-07,6.23485860242491e-07,1178.69104561056,1.21049970620991,0.212804087068538,5.68832921813216,1.28288321209754e-08,7.67931713977088e-08
"HYAL3",54,41,518,610,3.58139056797972,3.18021660182848,13.7364423709352,3.96789535021608e-06,8.12581333765001e-05,5.17846239689931,305.32359315625,47.1242641851066,563.522922127393,11.9582328100412,3.579932298423,1.61350989834895e-26,3.93261247904069e-25,304.35916225485,3.5279503563342,0.301420076328747,11.7044305717925,1.20968575124723e-31,3.63532969837778e-30
"HYDIN",8,5,78,78,3.53605626816095,0.360432736265087,8.73161604093941,6.99276532033245e-05,0.000468778010419396,2.34799662005518,42.1814295253088,6.41478225875318,77.9480767918645,12.1513207537952,3.60304122694009,8.11184068717804e-07,4.15045907512709e-06,42.0392798493947,3.39519445654237,0.634977396573005,5.34695325355887,8.94471057735671e-08,4.8192152473222e-07
"HYLS1",472,411,3,11,-6.09802350560972,1.55135775125853,-11.9791326834727,9.55678690106215e-06,0.000130998487630434,4.19450018356566,223.325199421818,439.6638962828,6.98650256083628,0.0158905532610356,-5.97568683393303,4.32873729967868e-40,1.73611057635816e-38,223.853082840377,-5.81426921345701,0.464788767721794,-12.509487356926,6.62503992287515e-36,2.29724674932517e-34
"ICAM1",56,62,2,1,-4.91373275959785,-0.750387792481187,-9.87699523119891,3.24529013425951e-05,0.000287124620460836,2.98967544208651,30.3232438490662,59.1463815133565,1.50010618477595,0.0253626028574072,-5.30115337896695,1.15539609087769e-07,6.68870523991048e-07,30.3777443593248,-4.7141293969985,0.861139711328663,-5.47429102964607,4.39266650952476e-08,2.46572784906841e-07
"ICAM5",97,133,10,11,-3.34531106985722,0.972375152915599,-7.68482464817044,0.00015274600305689,0.000797361637112803,1.57016225531735,63.2250202618576,115.958134894358,10.491905629357,0.0904801171467231,-3.46625539255478,1.05418455501909e-07,6.15914628555865e-07,63.2958443177168,-3.3401073686656,0.543927799254522,-6.14071825937812,8.21491749531507e-10,5.677669553406e-09
"ID1",2893,3451,312,305,-3.33433454892341,5.77498590861829,-16.4655653592702,1.2258045308607e-06,4.7881286631925e-05,6.30300141739338,1747.34462633878,3186.38688266649,308.302370011068,0.0967561006757184,-3.36950356069209,5.55963488578283e-16,7.35488961078324e-15,1749.64478644063,-3.35792328771561,0.217574770967364,-15.4334221416659,9.7557182417472e-54,6.5964914844614e-52
"ID2",2069,2765,567,617,-1.99349016185591,6.0431895139965,-8.97359756780685,5.90424415804821e-05,0.000421597567714505,2.03740794170852,1513.50496066591,2435.45924056838,591.550680763428,0.242890815378776,-2.04162015764317,2.54910637770867e-05,0.000101475724995914,1514.34940036799,-2.03541746128259,0.232990630412099,-8.73604855990334,2.41406234393751e-18,3.36355942455258e-17
"ID4",138,134,7,9,-3.99241268361585,0.911404406261844,-10.6312755654179,2.04131605501841e-05,0.000210905683279074,3.52256850567145,71.918150790939,135.843836455141,7.99246512673667,0.0588356846751451,-4.08716475429815,6.34764064282291e-12,6.17331340504308e-11,72.0550660147928,-3.94191215305636,0.537038585073554,-7.34009112681626,2.13448475032704e-13,2.08665171857273e-12
"IDH1",3297,2578,8668,8705,1.59590937580272,8.12358659076677,11.1177980437533,1.53730495823912e-05,0.00017522487826054,3.49004491101862,5798.6459513631,2916.61522496702,8680.67667775918,2.97628449699166,1.5735124373269,5.90986997951216e-14,6.77493084883614e-13,5785.6026840389,1.55752816938011,0.182710374211525,8.52457434943978,1.5337276865049e-17,2.04513828238303e-16
"IDH2",9966,9536,2992,3360,-1.59979022123827,8.26732652713369,-11.1960350166803,1.47032965996629e-05,0.000170326160264509,3.54264765707531,6454.65916475851,9735.83906859059,3173.47926092643,0.325958475542657,-1.61723990633396,9.28259215148746e-15,1.12237910488489e-13,6459.71253143125,-1.61927739367062,0.181138556211964,-8.93944076586203,3.91144750261261e-19,5.72878791267124e-18
"IDH3G",1686,1916,706,801,-1.23446776908357,6.01019358342415,-7.05998449285798,0.000254205629627817,0.00114228503421473,0.396577772597395,1279.82932671915,1806.76519220342,752.893461234882,0.41670797316872,-1.26289139047703,6.77521346057706e-07,3.50002396922238e-06,1280.16652694639,-1.26354478008479,0.215099027224179,-5.87424683593713,4.24770066100323e-09,2.69896970739077e-08
"IDI1",5162,4558,2084,2362,-1.10744811851001,7.50634421990782,-7.95976390359203,0.000123385411610219,0.000686312859064514,1.16004694581659,3531.43473404085,4841.65638834015,2221.21307974154,0.458771317413345,-1.12415289864926,8.87053893321329e-08,5.23098687853938e-07,3533.14653213771,-1.12821389066606,0.18501918440069,-6.09782112228278,1.07523968150317e-09,7.3562350554104e-09
"IDS",3039,2778,1026,900,-1.57508949404092,6.53335104845037,-10.9811720397625,1.66280710131436e-05,0.000185575673047249,3.41038791059237,1931.4007207796,2900.30330026586,962.498141293349,0.331861202655985,-1.59134811870261,6.1393268564967e-13,6.52719723925627e-12,1932.82050688166,-1.59326841774822,0.193227528545115,-8.24555605375981,1.6439394017851e-16,2.05214220093605e-15
"IER3",3947,3431,176,201,-4.26561820220635,5.52877564481995,-24.6099958177377,8.80294464077731e-08,3.06220231660643e-05,8.89735119114969,1930.91526128552,3673.48362135761,188.346901213439,0.0512720133331728,-4.28568463963549,1.67119664632415e-65,1.46277004571655e-63,1935.04629091034,-4.27234394985102,0.204782728906845,-20.8628138352161,1.16605264531332e-96,2.33613608989439e-94
"IER5L",314,305,62,53,-2.39999747350797,2.89119775878768,-9.90174260208337,3.19472215220462e-05,0.000285302231463956,3.0458990313885,183.30956419102,309.147462733902,57.4716656481379,0.185903727431225,-2.42737239782721,3.70369047124199e-11,3.35669106229949e-10,183.534000651064,-2.40385753891699,0.327154675944474,-7.34777068974242,2.0153986255784e-13,1.97977535689384e-12
"IFI30",3704,3821,54,60,-6.01354302851785,4.68690724570617,-25.0286244438555,7.87712928930359e-08,3.06220231660643e-05,8.73648501300989,1910.71862141625,3764.48181496342,56.9554278690758,0.0151296860148677,-6.0464741420412,9.30226469182317e-103,2.31177888778756e-100,1914.57390135872,-6.01254636401093,0.23729850474629,-25.3374810365506,1.23478604902967e-141,5.72517371532955e-139
"IFI35",332,295,9,13,-4.76987767544512,1.72315871339065,-13.7150939775164,4.00790248580069e-06,8.15519476422172e-05,5.03460212931494,161.679643588891,312.37102851353,10.9882586642513,0.0351769455590704,-4.82922597183386,3.38034881517312e-26,8.02804001036934e-25,162.035478872916,-4.72365653920817,0.429389796235238,-11.000858848123,3.78509565175457e-28,9.62766962957258e-27
"IFIH1",1006,620,124,145,-2.53715740352888,4.17572277985438,-9.38532636886683,4.46674235358219e-05,0.000350810684733653,2.55441453273899,468.215189721282,802.043112560686,134.387266881878,0.167556163474579,-2.57728333851112,1.25842205348168e-07,7.23099080029089e-07,469.213161862383,-2.56312489459798,0.27605254698178,-9.28491666757619,1.61833764051831e-20,2.61577522214454e-19
"IFITM1",1026,588,47,66,-3.77377476118696,3.53378738709216,-10.1430546029455,2.7460610949843e-05,0.000256834222170003,3.18838930748484,425.523524528231,794.60564955043,56.4413995060323,0.0710307050270352,-3.81541338467394,1.38781028304855e-08,9.22357006169372e-08,426.714505444977,-3.77872640650806,0.313461574118998,-12.0548313365949,1.82906527235396e-33,5.8776378692594e-32
"IFITM10",47,53,7,4,-3.09132885514656,-0.076566705206904,-6.63904192211165,0.000365739608544754,0.00150770086851817,0.731936135126431,27.8245205658355,50.1493882594987,5.49965287217228,0.109665402969908,-3.18881963602081,0.000227105182706529,0.000736227073777491,27.8599399173197,-2.96800702406606,0.730213552388418,-4.06457400627276,4.81202690512562e-05,0.000169822592929885
"IFITM2",682,620,10,7,-6.17561426417594,2.07419391042858,-17.2733255185249,8.97193399508099e-07,4.16934865929728e-05,6.20195833696507,328.781939836259,649.066223846813,8.49765582570553,0.0130921245221213,-6.2551569604193,4.88457477343243e-53,2.90506953512218e-51,329.526081196352,-6.12459992931556,0.416149977171842,-14.7172900763767,4.99270021123415e-49,2.94623778283301e-47
"IFITM3",3529,2407,406,408,-2.81740678515852,5.91636674657161,-14.8280280307033,2.42034743099785e-06,6.44012399821289e-05,5.56489684981879,1671.33801010027,2935.94916225388,406.726857946659,0.13853334491474,-2.85169482075688,9.62540132528132e-15,1.16080338166326e-13,1674.8165554382,-2.84520026762162,0.215947770430184,-13.175409322142,1.21566317729279e-39,4.94430627596675e-38
"IGF1",1,1,32,26,4.31082345967101,-1.44354793589414,8.83961707130884,6.48092684007157e-05,0.000445627761033973,2.35454009848003,14.9934946913197,0.999665917095318,28.9873234655441,28.997010871163,4.85783228396854,0.000425332092542349,0.00129130600608898,14.9334237875383,4.0188833161645,1.02617910925138,3.91635658914979,8.989725115091e-05,0.000301681907746239
"IGF1R",4512,2933,626,430,-2.78696987098983,6.25118840186036,-11.5137906331257,1.23052802226403e-05,0.000152793984944582,3.783895242612,2102.70571723341,3677.54639187515,527.865042591681,0.143537289905547,-2.80050250799999,1.24916280803605e-10,1.0691635178006e-09,2107.04299038714,-2.79100251985058,0.242215391379177,-11.5228124189738,1.01251257176136e-30,2.87759264703037e-29
"IGF2BP3",4,4,216,224,5.63718224077032,0.803559959935489,13.8617277118803,3.74212813502702e-06,7.83835400048586e-05,4.87298925631588,111.921687965039,3.99866366838127,219.844712261697,54.9795457917805,5.7808230831014,9.6267368845358e-24,2.00862514575839e-22,111.503441964224,5.51683877369056,0.575233005931146,9.59061583185809,8.75608077801571e-22,1.53947647741754e-20
"IGFBP2",802,951,2417,2879,1.61803003923698,6.39472879918337,8.72495482235538,7.02581178155379e-05,0.000469706051911882,1.81559003102208,1763.02935146831,880.33180438491,2645.72689855171,3.00537466143267,1.58754485399727,7.26581811411256e-13,7.69546352314342e-12,1759.03372992089,1.5709513310308,0.217040522397833,7.23805542704724,4.55163436654165e-13,4.33473723592946e-12
"IGFBP3",8,20,481,483,5.2317667495246,2.14484347514455,12.0879125317046,9.02020044066382e-06,0.00012616495430424,4.33235317238022,248.002219716895,14.3275076488,481.67693178499,33.6190315574763,5.07120626124164,7.23503178832677e-37,2.54911233919351e-35,247.068236518564,4.98429949527467,0.396894965590964,12.55823310294,3.5824356121707e-36,1.25563207590294e-34
"IGFBP4",2331,1823,15,10,-7.31641895289236,3.16791147980777,-20.404490734787,3.01729608210487e-07,3.42003812885325e-05,7.14920625519676,1037.37041102635,2062.2436195396,12.4972025131019,0.00606000299610183,-7.3664657776866,2.91402874928208e-104,7.37355238250157e-102,1040.06909781332,-7.26291455984191,0.347631399334224,-20.8925734952357,6.25560150235335e-97,1.26894876475238e-94
"IGFBP5",61493,105630,315,275,-8.07802857591879,8.07745323234506,-25.1125219894052,7.70533463958212e-08,3.06220231660643e-05,9.01893037281913,42525.1173773633,84755.3869426421,294.847812084476,0.00347880910842887,-8.16719076807244,9.95079593643147e-11,8.62299047617166e-10,42573.328380627,-8.10401069506982,0.26426334440455,-30.6664199430691,1.59656263751496e-206,4.31816974693213e-203
"IGSF3",6994,8625,486,457,-4.02193429670684,6.72897912597858,-20.0380083575313,3.39802656565633e-07,3.42086147469522e-05,7.6151891548687,4161.62929948583,7852.04043157574,471.218167395913,0.060012193200252,-4.05860053434774,2.24764710643852e-16,3.05473679495165e-15,4167.60204086729,-4.04434232202316,0.211689910447032,-19.1050310970542,2.2929098055472e-81,3.26397722144034e-79
"IKBKE",556,441,112,125,-2.04170282496778,3.74935680938692,-9.92873738913553,3.14058467367468e-05,0.000282713563412228,2.96759343505921,306.77838868754,495.150021914638,118.406755460442,0.239133091426693,-2.06411430974026,1.57746364754836e-11,1.47537376229372e-10,307.205443567881,-2.05419024404703,0.274667545440962,-7.47882404799284,7.49905952259001e-14,7.60592112078692e-13
"IKZF2",639,470,132,81,-2.38264513585609,3.72575578817032,-8.64824862856511,7.41945498565388e-05,0.000485456300119159,2.05085892976019,328.060963294144,549.636481629381,106.485444958906,0.193737949568473,-2.36782151682805,7.74717731994399e-15,9.43284923549086e-14,328.573488169957,-2.35160339922328,0.303284283757511,-7.7537924817215,8.91880320428237e-15,9.80584948503348e-14
"IKZF3",2,1,42,38,4.40535349025939,-1.02783423504236,9.11128858372344,5.37170501043836e-05,0.000398284595792598,2.5333882776188,20.7248041770008,1.47181680818752,39.977791545814,27.1622061410245,4.76352875633515,3.58509952765525e-05,0.000138286668864684,20.6463247253881,4.12558302645761,0.922077761531812,4.47422462461727,7.66890898425446e-06,3.11361158359973e-05
"IL17RE",584,676,43,45,-3.79689522733181,3.21233461548627,-13.1019342355844,5.38084885450552e-06,9.45104934868793e-05,4.87717655040168,338.152389272544,632.336277975953,43.9685005691357,0.0695334145778803,-3.84614975206959,8.04081508292472e-22,1.53714318006955e-20,338.663263465836,-3.81006956775891,0.30245074680371,-12.5973224005019,2.18434651131181e-36,7.80783594395772e-35
